fuente,codigo,producto,familia,marca,modelo,anio,info,oem,imagen_producto,url_ficha,aplicacion_dayco,tipo_dayco,dimension,motor,kw,hp,posicion,abs,ficha_oem,ficha_info
DAYCO,KWD1428,Rodamiento de rueda,RODAMIENTO,FORD,ECOSPORT,1-2003 -> 5-2011,Versión: 1.4 TDCI | Motor: PSA (F6JC) | Combustible: DIESEL | SKF I: VKBA3532 | SKF II: VKBA 3532 | Ubicación: TRASERO | ABS: C/ABS,VKBA3532 | VKBA 3532,,https://www.dayco.com/la-es/catalog/?search=KWD1428,Rueda,WHEEL BEARING KIT,,PSA (F6JC),,,TRASERO,C/ABS,VKBA3532 | VKBA 3532,Versión: 1.4 TDCI | Motor: PSA (F6JC) | Combustible: DIESEL | Ubicación: TRASERO | ABS: C/ABS
DAYCO,KWD1428,Rodamiento de rueda,RODAMIENTO,FORD,ECOSPORT,1-2003 -> 10-2013,Versión: 1.6 8V ROCAM | Motor: ZETEC ROCAM 1.6 (CDJC) | Combustible: NAFTA | SKF I: VKBA3532 | SKF II: VKBA 3532 | Ubicación: TRASERO | ABS: C/ABS,VKBA3532 | VKBA 3532,,https://www.dayco.com/la-es/catalog/?search=KWD1428,Rueda,WHEEL BEARING KIT,,ZETEC ROCAM 1.6 (CDJC),,,TRASERO,C/ABS,VKBA3532 | VKBA 3532,Versión: 1.6 8V ROCAM | Motor: ZETEC ROCAM 1.6 (CDJC) | Combustible: NAFTA | Ubicación: TRASERO | ABS: C/ABS
DAYCO,KWD1428,Rodamiento de rueda,RODAMIENTO,FORD,ECOSPORT,1-2003 -> 10-2013,Versión: 2.0 16V | Motor: 2.0 DURATEC HE (CJJA) | Combustible: NAFTA | SKF I: VKBA3532 | SKF II: VKBA 3532 | Ubicación: TRASERO | ABS: C/ABS,VKBA3532 | VKBA 3532,,https://www.dayco.com/la-es/catalog/?search=KWD1428,Rueda,WHEEL BEARING KIT,,2.0 DURATEC HE (CJJA),,,TRASERO,C/ABS,VKBA3532 | VKBA 3532,Versión: 2.0 16V | Motor: 2.0 DURATEC HE (CJJA) | Combustible: NAFTA | Ubicación: TRASERO | ABS: C/ABS
DAYCO,KWD1632,Rodamiento de rueda,RODAMIENTO,FORD,ECOSPORT,2003 -> 2013,Versión: 1.6 8V ROCAM | Motor: ZETEC ROCAM 1.6 (CDJC) | Combustible: NAFTA | SKF I: BAH-0108 D | SKF II: VKBC 20116 | Ubicación: DELANTERO | ABS: C/ABS,BAH-0108 D | VKBC 20116,,https://www.dayco.com/la-es/catalog/?search=KWD1632,Rueda,WHEEL BEARING KIT,,ZETEC ROCAM 1.6 (CDJC),,,DELANTERO,C/ABS,BAH-0108 D | VKBC 20116,Versión: 1.6 8V ROCAM | Motor: ZETEC ROCAM 1.6 (CDJC) | Combustible: NAFTA | Ubicación: DELANTERO | ABS: C/ABS
DAYCO,KWD1064,Rodamiento de rueda,RODAMIENTO,FORD,ESCORT,1995 -> 2002,Versión: 1.8 16V | Motor: ZETEC-E 1.8L DOHC 16V (RKC) | Combustible: NAFTA | SKF I: VKBA 4501 | SKF II: VKBA 4501 | Ubicación: DELANTERO | ABS: C/ABS,VKBA 4501 | VKBA 4501,,https://www.dayco.com/la-es/catalog/?search=KWD1064,Rueda,WHEEL BEARING KIT,,ZETEC-E 1.8L DOHC 16V (RKC),,,DELANTERO,C/ABS,VKBA 4501 | VKBA 4501,Versión: 1.8 16V | Motor: ZETEC-E 1.8L DOHC 16V (RKC) | Combustible: NAFTA | Ubicación: DELANTERO | ABS: C/ABS
DAYCO,KWD1064,Rodamiento de rueda,RODAMIENTO,FORD,ESCORT,1996 -> 2001,Versión: 1.8 16V | Motor: ZETEC-E 1.8L DOHC 16V (RKD) | Combustible: NAFTA | SKF I: VKBA 4501 | SKF II: VKBA 4501 | Ubicación: DELANTERO | ABS: C/ABS,VKBA 4501 | VKBA 4501,,https://www.dayco.com/la-es/catalog/?search=KWD1064,Rueda,WHEEL BEARING KIT,,ZETEC-E 1.8L DOHC 16V (RKD),,,DELANTERO,C/ABS,VKBA 4501 | VKBA 4501,Versión: 1.8 16V | Motor: ZETEC-E 1.8L DOHC 16V (RKD) | Combustible: NAFTA | Ubicación: DELANTERO | ABS: C/ABS
DAYCO,KWD1064,Rodamiento de rueda,RODAMIENTO,FORD,ESCORT,2000 -> 2001,Versión: 1.8 16V | Motor: ZETEC 1.8L DOHC (RKC) | Combustible: NAFTA | SKF I: VKBA 4501 | SKF II: VKBA 4501 | Ubicación: DELANTERO | ABS: C/ABS,VKBA 4501 | VKBA 4501,,https://www.dayco.com/la-es/catalog/?search=KWD1064,Rueda,WHEEL BEARING KIT,,ZETEC 1.8L DOHC (RKC),,,DELANTERO,C/ABS,VKBA 4501 | VKBA 4501,Versión: 1.8 16V | Motor: ZETEC 1.8L DOHC (RKC) | Combustible: NAFTA | Ubicación: DELANTERO | ABS: C/ABS
DAYCO,KWD1064,Rodamiento de rueda,RODAMIENTO,FORD,ESCORT,1990 -> 1995,Versión: 1.8 | Motor: AP 1.8 (USB) | Combustible: NAFTA | SKF I: VKBA 4501 | SKF II: VKBA 4501 | Ubicación: DELANTERO | ABS: C/ABS,VKBA 4501 | VKBA 4501,,https://www.dayco.com/la-es/catalog/?search=KWD1064,Rueda,WHEEL BEARING KIT,,AP 1.8 (USB),,,DELANTERO,C/ABS,VKBA 4501 | VKBA 4501,Versión: 1.8 | Motor: AP 1.8 (USB) | Combustible: NAFTA | Ubicación: DELANTERO | ABS: C/ABS
DAYCO,KWD1064,Rodamiento de rueda,RODAMIENTO,FORD,ESCORT,1994 -> 1996,Versión: 1.8 | Motor: AP 1.8 (USC) | Combustible: NAFTA | SKF I: VKBA 4501 | SKF II: VKBA 4501 | Ubicación: DELANTERO | ABS: C/ABS,VKBA 4501 | VKBA 4501,,https://www.dayco.com/la-es/catalog/?search=KWD1064,Rueda,WHEEL BEARING KIT,,AP 1.8 (USC),,,DELANTERO,C/ABS,VKBA 4501 | VKBA 4501,Versión: 1.8 | Motor: AP 1.8 (USC) | Combustible: NAFTA | Ubicación: DELANTERO | ABS: C/ABS
DAYCO,KWD1064,Rodamiento de rueda,RODAMIENTO,FORD,ESCORT,1991 -> 1993,Versión: 1.8 S | Motor: AP 1.8 (UD) | Combustible: NAFTA | SKF I: VKBA 4501 | SKF II: VKBA 4501 | Ubicación: DELANTERO | ABS: C/ABS,VKBA 4501 | VKBA 4501,,https://www.dayco.com/la-es/catalog/?search=KWD1064,Rueda,WHEEL BEARING KIT,,AP 1.8 (UD),,,DELANTERO,C/ABS,VKBA 4501 | VKBA 4501,Versión: 1.8 S | Motor: AP 1.8 (UD) | Combustible: NAFTA | Ubicación: DELANTERO | ABS: C/ABS
DAYCO,KWD1064,Rodamiento de rueda,RODAMIENTO,FORD,ESCORT,1995 -> 1998,Versión: 2.0 XR3 | Motor: AUDI UQ (ULB) | Combustible: NAFTA | SKF I: VKBA 4501 | SKF II: VKBA 4501 | Ubicación: DELANTERO | ABS: C/ABS,VKBA 4501 | VKBA 4501,,https://www.dayco.com/la-es/catalog/?search=KWD1064,Rueda,WHEEL BEARING KIT,,AUDI UQ (ULB),,,DELANTERO,C/ABS,VKBA 4501 | VKBA 4501,Versión: 2.0 XR3 | Motor: AUDI UQ (ULB) | Combustible: NAFTA | Ubicación: DELANTERO | ABS: C/ABS
DAYCO,KWD1064,Rodamiento de rueda,RODAMIENTO,FORD,ESCORT,1996 -> 1998,Versión: 1.8 | Motor: AUDI 327 UD (USC) | Combustible: NAFTA | SKF I: VKBA 4501 | SKF II: VKBA 4501 | Ubicación: DELANTERO | ABS: C/ABS,VKBA 4501 | VKBA 4501,,https://www.dayco.com/la-es/catalog/?search=KWD1064,Rueda,WHEEL BEARING KIT,,AUDI 327 UD (USC),,,DELANTERO,C/ABS,VKBA 4501 | VKBA 4501,Versión: 1.8 | Motor: AUDI 327 UD (USC) | Combustible: NAFTA | Ubicación: DELANTERO | ABS: C/ABS
DAYCO,KWD1064,Rodamiento de rueda,RODAMIENTO,FORD,ESCORT,1994 -> 1997,Versión: 1.8 XR3 | Motor: AUDI 327 UD (RQB) | Combustible: NAFTA | SKF I: VKBA 4501 | SKF II: VKBA 4501 | Ubicación: DELANTERO | ABS: C/ABS,VKBA 4501 | VKBA 4501,,https://www.dayco.com/la-es/catalog/?search=KWD1064,Rueda,WHEEL BEARING KIT,,AUDI 327 UD (RQB),,,DELANTERO,C/ABS,VKBA 4501 | VKBA 4501,Versión: 1.8 XR3 | Motor: AUDI 327 UD (RQB) | Combustible: NAFTA | Ubicación: DELANTERO | ABS: C/ABS
DAYCO,KWD1064,Rodamiento de rueda,RODAMIENTO,FORD,ESCORT,2001 -> 2002,Versión: 1.6 | Motor: ZETEC ROCAM 1.6 SOHC (L1K) | Combustible: NAFTA | SKF I: VKBA 4501 | SKF II: VKBA 4501 | Ubicación: DELANTERO | ABS: C/ABS,VKBA 4501 | VKBA 4501,,https://www.dayco.com/la-es/catalog/?search=KWD1064,Rueda,WHEEL BEARING KIT,,ZETEC ROCAM 1.6 SOHC (L1K),,,DELANTERO,C/ABS,VKBA 4501 | VKBA 4501,Versión: 1.6 | Motor: ZETEC ROCAM 1.6 SOHC (L1K) | Combustible: NAFTA | Ubicación: DELANTERO | ABS: C/ABS
DAYCO,KWD1064,Rodamiento de rueda,RODAMIENTO,FORD,ESCORT,1999 -> 2001,Versión: 1.8 TD | Motor: ENDURA-DE TDI 1.8L (RTF) | Combustible: DIESEL | SKF I: VKBA 4501 | SKF II: VKBA 4501 | Ubicación: DELANTERO | ABS: C/ABS,VKBA 4501 | VKBA 4501,,https://www.dayco.com/la-es/catalog/?search=KWD1064,Rueda,WHEEL BEARING KIT,,ENDURA-DE TDI 1.8L (RTF),,,DELANTERO,C/ABS,VKBA 4501 | VKBA 4501,Versión: 1.8 TD | Motor: ENDURA-DE TDI 1.8L (RTF) | Combustible: DIESEL | Ubicación: DELANTERO | ABS: C/ABS
DAYCO,KWD1064,Rodamiento de rueda,RODAMIENTO,FORD,ESCORT,1995 -> 2002,Versión: 1.8D | Motor: ENDURA-DE 1.8L (RTF/RTH) | Combustible: DIESEL | SKF I: VKBA 4501 | SKF II: VKBA 4501 | Ubicación: DELANTERO | ABS: C/ABS,VKBA 4501 | VKBA 4501,,https://www.dayco.com/la-es/catalog/?search=KWD1064,Rueda,WHEEL BEARING KIT,,ENDURA-DE 1.8L (RTF/RTH),,,DELANTERO,C/ABS,VKBA 4501 | VKBA 4501,Versión: 1.8D | Motor: ENDURA-DE 1.8L (RTF/RTH) | Combustible: DIESEL | Ubicación: DELANTERO | ABS: C/ABS
DAYCO,KWD1064,Rodamiento de rueda,RODAMIENTO,FORD,ESCORT,1988 -> 1996,Versión: 1.6 | Motor: AE 1.6 CHT (UZ) | Combustible: NAFTA | SKF I: VKBA 4501 | SKF II: VKBA 4501 | Ubicación: DELANTERO | ABS: C/ABS,VKBA 4501 | VKBA 4501,,https://www.dayco.com/la-es/catalog/?search=KWD1064,Rueda,WHEEL BEARING KIT,,AE 1.6 CHT (UZ),,,DELANTERO,C/ABS,VKBA 4501 | VKBA 4501,Versión: 1.6 | Motor: AE 1.6 CHT (UZ) | Combustible: NAFTA | Ubicación: DELANTERO | ABS: C/ABS
DAYCO,KWD1634,Rodamiento de rueda,RODAMIENTO,FORD,ESCORT,2001 -> 2002,Versión: 1.6 | Motor: ZETEC ROCAM 1.6 SOHC (L1K) | Combustible: NAFTA | SKF I: VKBA 4528 | SKF II: TRASERO | Ubicación: S/ABS | ABS: S/ABS,VKBA 4528 | TRASERO,,https://www.dayco.com/la-es/catalog/?search=KWD1634,Rueda,WHEEL BEARING KIT,,ZETEC ROCAM 1.6 SOHC (L1K),,,S/ABS,S/ABS,VKBA 4528 | TRASERO,Versión: 1.6 | Motor: ZETEC ROCAM 1.6 SOHC (L1K) | Combustible: NAFTA | Ubicación: S/ABS | ABS: S/ABS
DAYCO,KWD1634,Rodamiento de rueda,RODAMIENTO,FORD,ESCORT,1999 -> 2001,Versión: 1.8 TD | Motor: ENDURA-DE TDI 1.8L (RTF) | Combustible: DIESEL | SKF I: VKBA 4528 | SKF II: TRASERO | Ubicación: S/ABS | ABS: S/ABS,VKBA 4528 | TRASERO,,https://www.dayco.com/la-es/catalog/?search=KWD1634,Rueda,WHEEL BEARING KIT,,ENDURA-DE TDI 1.8L (RTF),,,S/ABS,S/ABS,VKBA 4528 | TRASERO,Versión: 1.8 TD | Motor: ENDURA-DE TDI 1.8L (RTF) | Combustible: DIESEL | Ubicación: S/ABS | ABS: S/ABS
DAYCO,KWD1634,Rodamiento de rueda,RODAMIENTO,FORD,ESCORT,1995 -> 2002,Versión: 1.8D | Motor: ENDURA-DE 1.8L (RTF/RTH) | Combustible: DIESEL | SKF I: VKBA 4528 | SKF II: TRASERO | Ubicación: S/ABS | ABS: S/ABS,VKBA 4528 | TRASERO,,https://www.dayco.com/la-es/catalog/?search=KWD1634,Rueda,WHEEL BEARING KIT,,ENDURA-DE 1.8L (RTF/RTH),,,S/ABS,S/ABS,VKBA 4528 | TRASERO,Versión: 1.8D | Motor: ENDURA-DE 1.8L (RTF/RTH) | Combustible: DIESEL | Ubicación: S/ABS | ABS: S/ABS
DAYCO,KWD1634,Rodamiento de rueda,RODAMIENTO,FORD,ESCORT,1988 -> 1996,Versión: 1.6 | Motor: AE 1.6 CHT (UZ) | Combustible: NAFTA | SKF I: VKBA 4528 | SKF II: TRASERO | Ubicación: S/ABS | ABS: S/ABS,VKBA 4528 | TRASERO,,https://www.dayco.com/la-es/catalog/?search=KWD1634,Rueda,WHEEL BEARING KIT,,AE 1.6 CHT (UZ),,,S/ABS,S/ABS,VKBA 4528 | TRASERO,Versión: 1.6 | Motor: AE 1.6 CHT (UZ) | Combustible: NAFTA | Ubicación: S/ABS | ABS: S/ABS
DAYCO,KWD1634,Rodamiento de rueda,RODAMIENTO,FORD,ESCORT,1995 -> 2002,Versión: 1.8 16V | Motor: ZETEC-E 1.8L DOHC 16V (RKC) | Combustible: NAFTA | SKF I: VKBA 4528 | SKF II: TRASERO | Ubicación: S/ABS | ABS: S/ABS,VKBA 4528 | TRASERO,,https://www.dayco.com/la-es/catalog/?search=KWD1634,Rueda,WHEEL BEARING KIT,,ZETEC-E 1.8L DOHC 16V (RKC),,,S/ABS,S/ABS,VKBA 4528 | TRASERO,Versión: 1.8 16V | Motor: ZETEC-E 1.8L DOHC 16V (RKC) | Combustible: NAFTA | Ubicación: S/ABS | ABS: S/ABS
DAYCO,KWD1634,Rodamiento de rueda,RODAMIENTO,FORD,ESCORT,1996 -> 2001,Versión: 1.8 16V | Motor: ZETEC-E 1.8L DOHC 16V (RKD) | Combustible: NAFTA | SKF I: VKBA 4528 | SKF II: TRASERO | Ubicación: S/ABS | ABS: S/ABS,VKBA 4528 | TRASERO,,https://www.dayco.com/la-es/catalog/?search=KWD1634,Rueda,WHEEL BEARING KIT,,ZETEC-E 1.8L DOHC 16V (RKD),,,S/ABS,S/ABS,VKBA 4528 | TRASERO,Versión: 1.8 16V | Motor: ZETEC-E 1.8L DOHC 16V (RKD) | Combustible: NAFTA | Ubicación: S/ABS | ABS: S/ABS
DAYCO,KWD1634,Rodamiento de rueda,RODAMIENTO,FORD,ESCORT,2000 -> 2001,Versión: 1.8 16V | Motor: ZETEC 1.8L DOHC (RKC) | Combustible: NAFTA | SKF I: VKBA 4528 | SKF II: TRASERO | Ubicación: S/ABS | ABS: S/ABS,VKBA 4528 | TRASERO,,https://www.dayco.com/la-es/catalog/?search=KWD1634,Rueda,WHEEL BEARING KIT,,ZETEC 1.8L DOHC (RKC),,,S/ABS,S/ABS,VKBA 4528 | TRASERO,Versión: 1.8 16V | Motor: ZETEC 1.8L DOHC (RKC) | Combustible: NAFTA | Ubicación: S/ABS | ABS: S/ABS
DAYCO,KWD1634,Rodamiento de rueda,RODAMIENTO,FORD,ESCORT,1990 -> 1995,Versión: 1.8 | Motor: AP 1.8 (USB) | Combustible: NAFTA | SKF I: VKBA 4528 | SKF II: TRASERO | Ubicación: S/ABS | ABS: S/ABS,VKBA 4528 | TRASERO,,https://www.dayco.com/la-es/catalog/?search=KWD1634,Rueda,WHEEL BEARING KIT,,AP 1.8 (USB),,,S/ABS,S/ABS,VKBA 4528 | TRASERO,Versión: 1.8 | Motor: AP 1.8 (USB) | Combustible: NAFTA | Ubicación: S/ABS | ABS: S/ABS
DAYCO,KWD1634,Rodamiento de rueda,RODAMIENTO,FORD,ESCORT,1994 -> 1996,Versión: 1.8 | Motor: AP 1.8 (USC) | Combustible: NAFTA | SKF I: VKBA 4528 | SKF II: TRASERO | Ubicación: S/ABS | ABS: S/ABS,VKBA 4528 | TRASERO,,https://www.dayco.com/la-es/catalog/?search=KWD1634,Rueda,WHEEL BEARING KIT,,AP 1.8 (USC),,,S/ABS,S/ABS,VKBA 4528 | TRASERO,Versión: 1.8 | Motor: AP 1.8 (USC) | Combustible: NAFTA | Ubicación: S/ABS | ABS: S/ABS
DAYCO,KWD1634,Rodamiento de rueda,RODAMIENTO,FORD,ESCORT,1991 -> 1993,Versión: 1.8 S | Motor: AP 1.8 (UD) | Combustible: NAFTA | SKF I: VKBA 4528 | SKF II: TRASERO | Ubicación: S/ABS | ABS: S/ABS,VKBA 4528 | TRASERO,,https://www.dayco.com/la-es/catalog/?search=KWD1634,Rueda,WHEEL BEARING KIT,,AP 1.8 (UD),,,S/ABS,S/ABS,VKBA 4528 | TRASERO,Versión: 1.8 S | Motor: AP 1.8 (UD) | Combustible: NAFTA | Ubicación: S/ABS | ABS: S/ABS
DAYCO,KWD1634,Rodamiento de rueda,RODAMIENTO,FORD,ESCORT,1995 -> 1998,Versión: 2.0 XR3 | Motor: AUDI UQ (ULB) | Combustible: NAFTA | SKF I: VKBA 4528 | SKF II: TRASERO | Ubicación: S/ABS | ABS: S/ABS,VKBA 4528 | TRASERO,,https://www.dayco.com/la-es/catalog/?search=KWD1634,Rueda,WHEEL BEARING KIT,,AUDI UQ (ULB),,,S/ABS,S/ABS,VKBA 4528 | TRASERO,Versión: 2.0 XR3 | Motor: AUDI UQ (ULB) | Combustible: NAFTA | Ubicación: S/ABS | ABS: S/ABS
DAYCO,KWD1634,Rodamiento de rueda,RODAMIENTO,FORD,ESCORT,1996 -> 1998,Versión: 1.8 | Motor: AUDI 327 UD (USC) | Combustible: NAFTA | SKF I: VKBA 4528 | SKF II: TRASERO | Ubicación: S/ABS | ABS: S/ABS,VKBA 4528 | TRASERO,,https://www.dayco.com/la-es/catalog/?search=KWD1634,Rueda,WHEEL BEARING KIT,,AUDI 327 UD (USC),,,S/ABS,S/ABS,VKBA 4528 | TRASERO,Versión: 1.8 | Motor: AUDI 327 UD (USC) | Combustible: NAFTA | Ubicación: S/ABS | ABS: S/ABS
DAYCO,KWD1634,Rodamiento de rueda,RODAMIENTO,FORD,ESCORT,1994 -> 1997,Versión: 1.8 XR3 | Motor: AUDI 327 UD (RQB) | Combustible: NAFTA | SKF I: VKBA 4528 | SKF II: TRASERO | Ubicación: S/ABS | ABS: S/ABS,VKBA 4528 | TRASERO,,https://www.dayco.com/la-es/catalog/?search=KWD1634,Rueda,WHEEL BEARING KIT,,AUDI 327 UD (RQB),,,S/ABS,S/ABS,VKBA 4528 | TRASERO,Versión: 1.8 XR3 | Motor: AUDI 327 UD (RQB) | Combustible: NAFTA | Ubicación: S/ABS | ABS: S/ABS
DAYCO,KWD1064,Rodamiento de rueda,RODAMIENTO,FORD,FIESTA,1994 -> 1999,Versión: 1.8D | Motor: KENT (RTL) | Combustible: DIESEL | SKF I: VKBA 4501 | SKF II: VKBA 4501 | Ubicación: DELANTERO | ABS: C/ABS,VKBA 4501 | VKBA 4501,,https://www.dayco.com/la-es/catalog/?search=KWD1064,Rueda,WHEEL BEARING KIT,,KENT (RTL),,,DELANTERO,C/ABS,VKBA 4501 | VKBA 4501,Versión: 1.8D | Motor: KENT (RTL) | Combustible: DIESEL | Ubicación: DELANTERO | ABS: C/ABS
DAYCO,KWD1064,Rodamiento de rueda,RODAMIENTO,FORD,FIESTA,1999 -> 2002,Versión: 1.6 | Motor: ZETEC ROCAM 1.6 SOHC (L1PY) | Combustible: NAFTA | SKF I: VKBA 4501 | SKF II: VKBA 4501 | Ubicación: DELANTERO | ABS: C/ABS,VKBA 4501 | VKBA 4501,,https://www.dayco.com/la-es/catalog/?search=KWD1064,Rueda,WHEEL BEARING KIT,,ZETEC ROCAM 1.6 SOHC (L1PY),,,DELANTERO,C/ABS,VKBA 4501 | VKBA 4501,Versión: 1.6 | Motor: ZETEC ROCAM 1.6 SOHC (L1PY) | Combustible: NAFTA | Ubicación: DELANTERO | ABS: C/ABS
DAYCO,KWD1064,Rodamiento de rueda,RODAMIENTO,FORD,FIESTA,1998 -> 2003,Versión: 1.8D | Motor: ENDURA-DE 1.8L (RTC/RTD) | Combustible: DIESEL | SKF I: VKBA 4501 | SKF II: VKBA 4501 | Ubicación: DELANTERO | ABS: C/ABS,VKBA 4501 | VKBA 4501,,https://www.dayco.com/la-es/catalog/?search=KWD1064,Rueda,WHEEL BEARING KIT,,ENDURA-DE 1.8L (RTC/RTD),,,DELANTERO,C/ABS,VKBA 4501 | VKBA 4501,Versión: 1.8D | Motor: ENDURA-DE 1.8L (RTC/RTD) | Combustible: DIESEL | Ubicación: DELANTERO | ABS: C/ABS
DAYCO,KWD1064,Rodamiento de rueda,RODAMIENTO,FORD,FIESTA,1996 -> 1999,Versión: 1.4 16V CLX | Motor: ZETEC-S 1.4L (FHA) | Combustible: NAFTA | SKF I: VKBA 4501 | SKF II: VKBA 4501 | Ubicación: DELANTERO | ABS: C/ABS,VKBA 4501 | VKBA 4501,,https://www.dayco.com/la-es/catalog/?search=KWD1064,Rueda,WHEEL BEARING KIT,,ZETEC-S 1.4L (FHA),,,DELANTERO,C/ABS,VKBA 4501 | VKBA 4501,Versión: 1.4 16V CLX | Motor: ZETEC-S 1.4L (FHA) | Combustible: NAFTA | Ubicación: DELANTERO | ABS: C/ABS
DAYCO,KWD1064,Rodamiento de rueda,RODAMIENTO,FORD,FIESTA,1994 -> 1999,Versión: 1.3I | Motor: ENDURA-E/1.3 EFI (J4D) | Combustible: NAFTA | SKF I: VKBA 4501 | SKF II: VKBA 4501 | Ubicación: DELANTERO | ABS: C/ABS,VKBA 4501 | VKBA 4501,,https://www.dayco.com/la-es/catalog/?search=KWD1064,Rueda,WHEEL BEARING KIT,,ENDURA-E/1.3 EFI (J4D),,,DELANTERO,C/ABS,VKBA 4501 | VKBA 4501,Versión: 1.3I | Motor: ENDURA-E/1.3 EFI (J4D) | Combustible: NAFTA | Ubicación: DELANTERO | ABS: C/ABS
DAYCO,KWD1064,Rodamiento de rueda,RODAMIENTO,FORD,FIESTA,4-1994 -> 8-1999,Versión: 1.3I | Motor: ENDURA-E/1.3 EFI (J4D) | Combustible: NAFTA | SKF I: BAH-0036 | SKF II: BAH-0036/VK210 | Ubicación: DELANTERO | ABS: C/ABS,BAH-0036 | BAH-0036/VK210,,https://www.dayco.com/la-es/catalog/?search=KWD1064,Rueda,WHEEL BEARING KIT,,ENDURA-E/1.3 EFI (J4D),,,DELANTERO,C/ABS,BAH-0036 | BAH-0036/VK210,Versión: 1.3I | Motor: ENDURA-E/1.3 EFI (J4D) | Combustible: NAFTA | Ubicación: DELANTERO | ABS: C/ABS
DAYCO,KWD1030,Rodamiento de rueda,RODAMIENTO,FORD,FIESTA,11-2010 -> 12-2023,Versión: 1.6 16V | Motor: DURATEC 1.6 Ti-VCT SIGMA | Combustible: NAFTA | SKF I: BAH-0106 | SKF II: VKBA 3531 | Ubicación: DELANTERO | ABS: C/ABS,BAH-0106 | VKBA 3531,,https://www.dayco.com/la-es/catalog/?search=KWD1030,Rueda,WHEEL BEARING KIT,,DURATEC 1.6 Ti-VCT SIGMA,,,DELANTERO,C/ABS,BAH-0106 | VKBA 3531,Versión: 1.6 16V | Motor: DURATEC 1.6 Ti-VCT SIGMA | Combustible: NAFTA | Ubicación: DELANTERO | ABS: C/ABS
DAYCO,KWD1030,Rodamiento de rueda,RODAMIENTO,FORD,FIESTA,5-2002 -> 11-2011,Versión: 1.4 TDCI | Motor: PSA (F6JC) | Combustible: DIESEL | SKF I: BAH-0106 | SKF II: VKBA 3531 | Ubicación: DELANTERO | ABS: C/ABS,BAH-0106 | VKBA 3531,,https://www.dayco.com/la-es/catalog/?search=KWD1030,Rueda,WHEEL BEARING KIT,,PSA (F6JC),,,DELANTERO,C/ABS,BAH-0106 | VKBA 3531,Versión: 1.4 TDCI | Motor: PSA (F6JC) | Combustible: DIESEL | Ubicación: DELANTERO | ABS: C/ABS
DAYCO,KWD1030,Rodamiento de rueda,RODAMIENTO,FORD,FIESTA,5-2002 -> 11-2013,Versión: 1.6 8V | Motor: ZETEC ROCAM 1.6 SOHC (CDJA/C) | Combustible: NAFTA | SKF I: BAH-0106 | SKF II: VKBA 3531 | Ubicación: DELANTERO | ABS: C/ABS,BAH-0106 | VKBA 3531,,https://www.dayco.com/la-es/catalog/?search=KWD1030,Rueda,WHEEL BEARING KIT,,ZETEC ROCAM 1.6 SOHC (CDJA/C),,,DELANTERO,C/ABS,BAH-0106 | VKBA 3531,Versión: 1.6 8V | Motor: ZETEC ROCAM 1.6 SOHC (CDJA/C) | Combustible: NAFTA | Ubicación: DELANTERO | ABS: C/ABS
DAYCO,KWD1428,Rodamiento de rueda,RODAMIENTO,FORD,FIESTA,5-2002 -> 11-2011,Versión: 1.4 TDCI | Motor: PSA (F6JC) | Combustible: DIESEL | SKF I: VKBA3532 | SKF II: VKBA 3532 | Ubicación: TRASERO | ABS: C/ABS,VKBA3532 | VKBA 3532,,https://www.dayco.com/la-es/catalog/?search=KWD1428,Rueda,WHEEL BEARING KIT,,PSA (F6JC),,,TRASERO,C/ABS,VKBA3532 | VKBA 3532,Versión: 1.4 TDCI | Motor: PSA (F6JC) | Combustible: DIESEL | Ubicación: TRASERO | ABS: C/ABS
DAYCO,KWD1428,Rodamiento de rueda,RODAMIENTO,FORD,FIESTA,5-2002 -> 11-2013,Versión: 1.6 8V | Motor: ZETEC ROCAM 1.6 SOHC (CDJA/C) | Combustible: NAFTA | SKF I: VKBA3532 | SKF II: VKBA 3532 | Ubicación: TRASERO | ABS: C/ABS,VKBA3532 | VKBA 3532,,https://www.dayco.com/la-es/catalog/?search=KWD1428,Rueda,WHEEL BEARING KIT,,ZETEC ROCAM 1.6 SOHC (CDJA/C),,,TRASERO,C/ABS,VKBA3532 | VKBA 3532,Versión: 1.6 8V | Motor: ZETEC ROCAM 1.6 SOHC (CDJA/C) | Combustible: NAFTA | Ubicación: TRASERO | ABS: C/ABS
DAYCO,KWD1632,Rodamiento de rueda,RODAMIENTO,FORD,FIESTA,1999 -> 2002,Versión: 1.6 | Motor: ZETEC ROCAM 1.6 SOHC (L1PY) | Combustible: NAFTA | SKF I: BAH-0108 D | SKF II: VKBC 20116 | Ubicación: DELANTERO | ABS: C/ABS,BAH-0108 D | VKBC 20116,,https://www.dayco.com/la-es/catalog/?search=KWD1632,Rueda,WHEEL BEARING KIT,,ZETEC ROCAM 1.6 SOHC (L1PY),,,DELANTERO,C/ABS,BAH-0108 D | VKBC 20116,Versión: 1.6 | Motor: ZETEC ROCAM 1.6 SOHC (L1PY) | Combustible: NAFTA | Ubicación: DELANTERO | ABS: C/ABS
